Order_ID	Order_Product_ID	Order_Date	Order_Priority	Order_Quantity	Sales	Discount	Ship_Mode	Profit	Unit_Price	Shipping_Cost	Customer_Name	Province	Region	Customer_Segment	Product_Category	Product_Sub_Category	Product_Name	Product_Container	Ship_Date
32869	623	3/27/09	Medium	39	5250.6625	0.1	Regular Air	930.99	175.99	8.99	Christopher Schild	Prince Edward Island	Atlantic	Corporate	Technology	Telephones and Communication	2180	Small Box	2009-03-28
33763	624	9/23/10	Not Specified	23	10791.38	0.08	Regular Air	-234.79	499.99	24.49	Evan Minnotte	Prince Edward Island	Atlantic	Corporate	Technology	Copiers and Fax	Sharp AL-1530CS Digital Copier	Large Box	2010-09-25
34048	625	3/28/11	Low	1	26.68	0.04	Regular Air	-10.74	22.23	3.63	Christopher Schild	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	"Executive Impressions 14"" Contract Wall Clock"	Small Pack	2011-03-30
34275	626	7/1/09	Low	27	123.46	0.07	Regular Air	26.66	4.84	0.71	Greg Guthrie	Prince Edward Island	Atlantic	Small Business	Office Supplies	Pens & Art Supplies	*Staples* Highlighting Markers	Wrap Bag	2009-07-03
34438	627	12/11/10	High	28	588.54	0.04	Regular Air	-30.72	20.15	8.99	Harold Engle	Prince Edward Island	Atlantic	Consumer	Office Supplies	Pens & Art Supplies	Boston 19500 Mighty Mite Electric Pencil Sharpener	Small Pack	2010-12-12
34880	628	9/16/09	High	44	284.38	0.04	Regular Air	-62.43	6.48	5.19	Philip Brown	Prince Edward Island	Atlantic	Home Office	Office Supplies	Paper	Xerox 1995	Small Box	2009-09-17
34978	629	2/4/11	High	49	165.51	0.08	Regular Air	-269.91	3.52	6.83	Carlos Soltero	Prince Edward Island	Atlantic	Consumer	Office Supplies	Binders and Binder Accessories	Self-Adhesive Ring Binder Labels	Small Box	2011-02-06
35141	630	9/11/10	Medium	29	2046.81	0.02	Regular Air	469.28	67.28	19.99	Jennifer Braxton	Prince Edward Island	Atlantic	Small Business	Office Supplies	Binders and Binder Accessories	Catalog Binders with Expanding Posts	Small Box	2010-09-12
35300	631	3/2/10	Medium	10	28.81	0.02	Regular Air	7.15	2.89	0.49	Dan Reichenbach	Prince Edward Island	Atlantic	Corporate	Office Supplies	Labels	*Staples* Packaging Labels	Small Box	2010-03-03
35300	632	3/2/10	Medium	35	1445.6	0.08	Regular Air	126.03	41.32	8.66	Dan Reichenbach	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"	Medium Box	2010-03-05
35300	633	3/2/10	Medium	13	119.03	0.06	Regular Air	29.62	8.95	2.01	Dan Reichenbach	Prince Edward Island	Atlantic	Corporate	Office Supplies	Paper	"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""	Wrap Bag	2010-03-03
35558	634	9/15/09	Critical	2	34.88	0.09	Regular Air	-22.12	13.79	8.78	Carlos Soltero	Prince Edward Island	Atlantic	Consumer	Furniture	Office Furnishings	9-3/4 Diameter Round Wall Clock	Small Box	2009-09-17
36293	635	12/30/10	Medium	13	1272.83	0.04	Regular Air	250.47	100.98	7.18	Carlos Soltero	Prince Edward Island	Atlantic	Small Business	Technology	Computer Peripherals	Logitech Cordless Elite Duo	Small Box	2011-01-10
36293	636	12/30/10	Medium	25	165.36	0.09	Express Air	-94.79	6.48	7.49	Carlos Soltero	Prince Edward Island	Atlantic	Small Business	Office Supplies	Paper	Xerox 220	Small Box	2011-01-14
36516	637	7/25/11	Medium	9	883.37	0.1	Regular Air	51.3	100.98	7.18	Giulietta Baptist	Prince Edward Island	Atlantic	Home Office	Technology	Computer Peripherals	Logitech Cordless Elite Duo	Small Box	2011-07-28
36677	638	12/23/09	Low	38	23255.61	0	Regular Air	-734.33	599.99	24.49	Jack Lebron	Prince Edward Island	Atlantic	Corporate	Technology	Copiers and Fax	Canon Image Class D660 Copier	Large Box	2009-12-25
37185	639	10/31/12	High	8	23.19	0.02	Regular Air	-13.27	2.6	2.4	Guy Armstrong	Prince Edward Island	Atlantic	Corporate	Office Supplies	Pens & Art Supplies	12 Colored Short Pencils	Wrap Bag	2012-11-01
37888	640	12/22/09	Critical	31	639.19	0.09	Regular Air	274.9	20.98	1.49	Hilary Holden	Prince Edward Island	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Avery Legal 4-Ring Binder	Small Box	2009-12-24
38310	641	4/14/12	High	4	62.45	0.08	Regular Air	-141.76	3.48	49	Jack Lebron	Prince Edward Island	Atlantic	Corporate	Office Supplies	Appliances	Hoover¬ Commercial Lightweight Upright Vacuum	Large Box	2012-04-17
40327	642	5/13/11	Medium	42	152.55	0.06	Regular Air	-20.27	3.69	2.5	Erica Bern	Prince Edward Island	Atlantic	Corporate	Office Supplies	Envelopes	Colored Envelopes	Small Box	2011-05-15
40327	643	5/13/11	Medium	36	152.96	0.09	Regular Air	-123.87	4.28	5.74	Erica Bern	Prince Edward Island	Atlantic	Corporate	Office Supplies	Paper	Xerox 1953	Small Box	2011-05-15
40480	644	12/7/11	Critical	19	7608.88	0.06	Express Air	3049.45	420.98	19.99	Harold Engle	Prince Edward Island	Atlantic	Home Office	Office Supplies	Binders and Binder Accessories	GBC DocuBind 200 Manual Binding Machine	Small Box	2011-12-07
40480	645	12/7/11	Critical	50	1270.03	0.1	Regular Air	221.81	26.48	6.93	Harold Engle	Prince Edward Island	Atlantic	Home Office	Furniture	Office Furnishings	DAX Natural Wood-Tone Poster Frame	Small Box	2011-12-09
40800	646	12/4/10	Not Specified	18	101.34	0.06	Regular Air	26.11	5.68	1.39	Jim Sink	Prince Edward Island	Atlantic	Corporate	Office Supplies	Envelopes	Staples Standard Envelopes	Small Box	2010-12-06
40835	647	11/24/09	High	26	393.59	0.06	Regular Air	-8.08	15.01	8.4	Jennifer Braxton	Prince Edward Island	Atlantic	Small Business	Office Supplies	Binders and Binder Accessories	"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"	Small Box	2009-11-26
40835	648	11/24/09	High	14	551.18	0.09	Regular Air	-326.97	40.48	19.99	Jennifer Braxton	Prince Edward Island	Atlantic	Small Business	Technology	Computer Peripherals	Keytronic Designer 104- Key Black Keyboard	Small Box	2009-11-26
40835	649	11/24/09	High	1	18.73	0.05	Regular Air	-6.68	12.28	6.13	Jennifer Braxton	Prince Edward Island	Atlantic	Small Business	Office Supplies	Storage & Organization	Recycled Eldon Regeneration Jumbo File	Small Box	2009-11-25
40871	650	9/13/11	Not Specified	32	294.04	0.03	Regular Air	-5.53	8.85	5.6	Joy Smith	Prince Edward Island	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	GBC Standard Plastic Binding Systems Combs	Small Box	2011-09-15
40871	651	9/13/11	Not Specified	18	2022.65	0.05	Delivery Truck	-157.63	110.98	30	Joy Smith	Prince Edward Island	Atlantic	Corporate	Furniture	Chairs & Chairmats	Office Star Flex Back Scooter Chair with White Frame	Jumbo Drum	2011-09-15
41570	652	12/3/10	Not Specified	24	2289.92	0.09	Regular Air	1037.55	104.85	4.65	Harold Engle	Prince Edward Island	Atlantic	Consumer	Office Supplies	Paper	Xerox 1941	Small Box	2010-12-05
41991	653	12/18/11	Low	36	1773.86	0.06	Delivery Truck	133.3	50.98	14.19	Philip Brown	Prince Edward Island	Atlantic	Corporate	Furniture	Chairs & Chairmats	"Global Deluxe Stacking Chair, Gray"	Jumbo Drum	2011-12-23
41991	654	12/18/11	Low	35	543.22	0	Regular Air	68.44	14.58	7.4	Philip Brown	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	DAX Clear Channel Poster Frame	Small Box	2011-12-22
41991	655	12/18/11	Low	18	813.9	0.06	Regular Air	256.66	45.98	4.8	Philip Brown	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	Tenex B1-RE Series Chair Mats for Low Pile Carpets	Wrap Bag	2011-12-22
42400	656	8/9/12	Low	44	865.27	0.03	Regular Air	11.55	19.98	4	Giulietta Baptist	Prince Edward Island	Atlantic	Home Office	Technology	Computer Peripherals	Belkin 105-Key Black Keyboard	Small Box	2012-08-11
42400	657	8/9/12	Low	41	429.28	0.06	Regular Air	-168.95	10.97	6.5	Giulietta Baptist	Prince Edward Island	Atlantic	Home Office	Technology	Computer Peripherals	Micro Innovations 104 Keyboard	Small Box	2012-08-14
42754	658	8/24/10	Critical	31	341.71	0.04	Regular Air	32.19	10.98	5.14	Paul Gonzalez	Prince Edward Island	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	GBC Imprintable Covers	Small Box	2010-08-25
42918	659	5/22/11	High	46	648.26	0.07	Regular Air	30.48	14.27	7.27	Logan Haushalter	Prince Edward Island	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	"GBC Laser Imprintable Binding System Covers, Desert Sand"	Small Box	2011-05-24
42918	660	5/22/11	High	46	410.43	0.1	Regular Air	-54.58	9.49	5.76	Logan Haushalter	Prince Edward Island	Atlantic	Corporate	Technology	Office Machines	"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case"	Medium Box	2011-05-24
42944	661	11/18/12	Critical	43	9750.55	0	Delivery Truck	1061.61	216.6	64.2	Filia McAdams	Prince Edward Island	Atlantic	Small Business	Furniture	Chairs & Chairmats	Hon Multipurpose Stacking Arm Chairs	Jumbo Drum	2012-11-19
44037	662	6/28/12	High	39	835.55	0.07	Regular Air	326.43	22.23	5.08	Carlos Soltero	Prince Edward Island	Atlantic	Consumer	Furniture	Office Furnishings	"Executive Impressions 14"""	Small Pack	2012-06-30
44037	663	6/28/12	High	38	1799.6115	0.07	Regular Air	557.6	55.99	1.25	Carlos Soltero	Prince Edward Island	Atlantic	Consumer	Technology	Telephones and Communication	Accessory2	Small Pack	2012-06-30
44387	664	2/4/09	Low	50	1441.57	0.07	Express Air	475.26	29.89	1.99	Erica Bern	Prince Edward Island	Atlantic	Corporate	Technology	Computer Peripherals	"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS"	Small Pack	2009-02-09
44387	665	2/4/09	Low	20	173.09	0.03	Regular Air	-6.71	8.34	4.82	Erica Bern	Prince Edward Island	Atlantic	Corporate	Office Supplies	Paper	Southworth 25% Cotton Antique Laid Paper & Envelopes	Small Box	2009-02-08
44576	666	12/25/09	Not Specified	38	5016.25	0.01	Delivery Truck	-189.35	124.49	51.94	Greg Guthrie	Prince Edward Island	Atlantic	Small Business	Furniture	Tables	Bevis 36 x 72 Conference Tables	Jumbo Box	2009-12-26
45601	667	9/26/11	High	47	945.03	0	Regular Air	267.64	19.98	5.97	Dan Reichenbach	Prince Edward Island	Atlantic	Corporate	Office Supplies	Paper	Xerox 1936	Small Box	2011-09-28
45606	668	9/22/11	Medium	38	325.75	0.1	Regular Air	-124.25	8.75	8.54	Jim Sink	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	"Eldon¬ 400 Class» Desk Accessories, Black Carbon"	Small Pack	2011-09-24
45606	669	9/22/11	Medium	24	136.42	0.09	Regular Air	-8.38	5.85	2.27	Jim Sink	Prince Edward Island	Atlantic	Corporate	Office Supplies	Pens & Art Supplies	"Dixon My First Ticonderoga Pencil, #2"	Wrap Bag	2011-09-23
46119	670	2/15/09	Critical	23	93.05	0.03	Regular Air	15.27	3.8	1.49	Carlos Soltero	Prince Edward Island	Atlantic	Consumer	Office Supplies	Binders and Binder Accessories	Durable Pressboard Binders	Small Box	2009-02-17
46119	671	2/15/09	Critical	20	154.13	0.07	Regular Air	57.31	7.98	1.25	Carlos Soltero	Prince Edward Island	Atlantic	Consumer	Office Supplies	Paper	"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"	Wrap Bag	2009-02-17
46119	672	2/15/09	Critical	46	18824.42	0.07	Delivery Truck	-575.35	417.4	75.23	Carlos Soltero	Prince Edward Island	Atlantic	Consumer	Furniture	Tables	Bretford ñJust In Timeî Height-Adjustable Multi-Task Work Tables	Jumbo Box	2009-02-16
46756	673	10/11/09	Medium	3	33.64	0.01	Regular Air	-22.45	7.28	11.15	Chuck Magee	Prince Edward Island	Atlantic	Corporate	Office Supplies	Paper	"Array¬ Parchment Paper, Assorted Colors"	Small Box	2009-10-13
47714	674	3/10/11	Medium	30	176.15	0.01	Regular Air	-125.36	5.53	6.98	Philip Brown	Prince Edward Island	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Avery Durable Poly Binders	Small Box	2011-03-11
47846	675	8/11/12	High	5	66.43	0.01	Regular Air	-9.45	10.68	13.04	Hilary Holden	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	Dana Swing-Arm Lamps	Large Box	2012-08-13
47846	676	8/11/12	High	25	2674.18	0.06	Regular Air	631.99	110.98	13.99	Hilary Holden	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"	Medium Box	2012-08-13
47846	677	8/11/12	High	50	5513.82	0.03	Regular Air	1581.93	105.98	13.99	Hilary Holden	Prince Edward Island	Atlantic	Corporate	Furniture	Office Furnishings	"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"	Medium Box	2012-08-12
47846	678	8/11/12	High	37	241.14	0.08	Regular Air	-120.08	6.68	6.93	Hilary Holden	Prince Edward Island	Atlantic	Corporate	Office Supplies	Paper	HP Office Paper (20Lb. and 87 Bright)	Small Box	2012-08-12
47876	679	12/25/09	High	8	365.22	0.04	Regular Air	58.08	46.89	5.1	Greg Guthrie	Prince Edward Island	Atlantic	Small Business	Office Supplies	Appliances	Bionaire Personal Warm Mist Humidifier/Vaporizer	Medium Box	2009-12-27
48067	680	6/29/12	Low	31	3229.66	0.05	Express Air	695.06	125.99	3	Jennifer Braxton	Prince Edward Island	Atlantic	Small Business	Technology	Telephones and Communication	270c	Small Box	2012-07-01
48067	681	6/29/12	Low	24	4010.9375	0	Express Air	630.7	195.99	8.99	Jennifer Braxton	Prince Edward Island	Atlantic	Small Business	Technology	Telephones and Communication	T28 WORLD	Small Box	2012-06-29
48199	682	1/18/09	Not Specified	47	672.46	0.1	Regular Air	279.74	15.74	1.39	Erica Bern	Prince Edward Island	Atlantic	Corporate	Office Supplies	Envelopes	"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"	Small Box	2009-01-21
49029	683	5/20/12	High	49	8223.07	0.06	Express Air	2549.4	195.99	3.99	Jim Sink	Prince Edward Island	Atlantic	Corporate	Technology	Telephones and Communication	CF 888	Small Box	2012-05-22
49216	684	3/19/09	High	11	259.69	0.1	Regular Air	-45.82	24.92	12.98	Noah Childs	Prince Edward Island	Atlantic	Home Office	Office Supplies	Binders and Binder Accessories	GBC Standard Therm-A-Bind Covers	Small Box	2009-03-19
49216	685	3/19/09	High	9	2503.86	0.06	Delivery Truck	-172.48	270.97	28.06	Noah Childs	Manitoba	Prarie	Home Office	Technology	Office Machines	Epson LQ-570e Dot Matrix Printer	Jumbo Drum	2009-03-19
49216	686	3/19/09	High	29	374.67	0	Express Air	30.63	12.28	6.35	Noah Childs	Manitoba	Prarie	Home Office	Office Supplies	Paper	Staples Premium Bright 1-Part Blank Computer Paper	Small Box	2009-03-20
49990	687	9/5/09	Not Specified	11	5155.35	0	Delivery Truck	501.51	442.14	14.7	Evan Minnotte	Manitoba	Prarie	Corporate	Technology	Office Machines	Okidata ML390 Turbo Dot Matrix Printers	Jumbo Drum	2009-09-05
50081	688	11/3/09	Not Specified	7	538.51	0	Delivery Truck	-88.75	70.98	26.74	Guy Armstrong	Manitoba	Prarie	Corporate	Furniture	Bookcases	"Hon Metal Bookcases, Black"	Jumbo Box	2009-11-04
50404	689	3/26/11	High	18	3780.43	0.05	Regular Air	905.57	210.55	9.99	Guy Armstrong	Manitoba	Prarie	Corporate	Office Supplies	Storage & Organization	"24 Capacity Maxi Data Binder Racks, Pearl"	Small Box	2011-03-27
50404	690	3/26/11	High	10	1961.68	0.04	Regular Air	-367	182.55	69	Guy Armstrong	Manitoba	Prarie	Corporate	Furniture	Tables	"Lesro Round Back Collection Coffee Table, End Table"	Large Box	2011-03-28
50784	691	2/10/12	High	20	638.72	0.04	Regular Air	-130.88	32.98	5.5	Chuck Magee	Manitoba	Prarie	Corporate	Technology	Computer Peripherals	PC Concepts 116 Key Quantum 3000 Keyboard	Small Box	2012-02-11
50850	692	5/6/09	Critical	37	1599.54	0	Regular Air	578.14	40.98	7.47	Greg Guthrie	Manitoba	Prarie	Small Business	Office Supplies	Binders and Binder Accessories	"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"	Small Box	2009-05-08
50850	693	5/6/09	Critical	2	942.42	0.02	Delivery Truck	-634.87	417.4	75.23	Greg Guthrie	Manitoba	Prarie	Small Business	Furniture	Tables	Bretford ñJust In Timeî Height-Adjustable Multi-Task Work Tables	Jumbo Box	2009-05-07
51075	694	11/23/10	Not Specified	43	1290.2065	0.06	Express Air	-160.68	35.99	5	Carlos Soltero	Manitoba	Prarie	Small Business	Technology	Telephones and Communication	Accessory17	Wrap Bag	2010-11-25
51461	695	2/10/11	Not Specified	43	858.53	0.07	Regular Air	-97.54	19.99	11.17	Greg Guthrie	Manitoba	Prarie	Corporate	Furniture	Office Furnishings	Telescoping Adjustable Floor Lamp	Large Box	2011-02-12
51558	696	3/29/10	Not Specified	34	245.4	0	Regular Air	-87.27	6.68	6.92	Greg Guthrie	Manitoba	Prarie	Corporate	Office Supplies	Paper	Xerox 1898	Small Box	2010-03-29
51558	697	3/29/10	Not Specified	47	4177.66	0.04	Delivery Truck	85.29	85.29	60	Greg Guthrie	Manitoba	Prarie	Corporate	Furniture	Tables	"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"	Jumbo Drum	2010-03-29
52130	698	9/5/12	Low	13	63.33	0	Regular Air	-39.96	4.13	5.34	Carlos Soltero	Manitoba	Prarie	Consumer	Office Supplies	Binders and Binder Accessories	ACCOHIDE¬ Binder by Acco	Small Box	2012-09-07
52130	699	9/5/12	Low	36	1436.55	0.1	Regular Air	-4.01	40.89	18.98	Carlos Soltero	Manitoba	Prarie	Consumer	Furniture	Office Furnishings	Eldon Executive Woodline II Cherry Finish Desk Accessories	Small Box	2012-09-07
52482	700	1/31/11	Critical	21	848.2	0.06	Express Air	163.78	40.98	5.33	Greg Guthrie	Manitoba	Prarie	Corporate	Office Supplies	Appliances	Belkin 8 Outlet Surge Protector	Small Box	2011-01-31
52482	701	1/31/11	Critical	30	717.21	0	Regular Air	217.06	22.23	3.63	Greg Guthrie	Manitoba	Prarie	Corporate	Furniture	Office Furnishings	"Executive Impressions 14"" Contract Wall Clock"	Small Pack	2011-02-02
53410	702	8/7/09	Critical	44	642.8	0.08	Regular Air	-253.11	14.81	13.32	Christopher Schild	Manitoba	Prarie	Corporate	Office Supplies	Appliances	"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"	Small Box	2009-08-09
53477	703	5/5/12	High	32	3114.05	0.01	Delivery Truck	-1207.18	95.95	74.35	Joy Smith	Manitoba	Prarie	Corporate	Furniture	Chairs & Chairmats	Bevis Steel Folding Chairs	Jumbo Drum	2012-05-07
53477	704	5/5/12	High	27	8161.93	0.06	Delivery Truck	1261.44	300.98	64.73	Joy Smith	Manitoba	Prarie	Corporate	Furniture	Chairs & Chairmats	"Global Leather and Oak Executive Chair, Black"	Jumbo Drum	2012-05-06
53477	705	5/5/12	High	36	1314.65	0.06	Regular Air	536.87	37.94	5.08	Joy Smith	Manitoba	Prarie	Corporate	Office Supplies	Paper	"Snap-A-Way¬ Black Print Carbonless Ruled Speed Letter, Triplicate"	Wrap Bag	2012-05-07
53477	706	5/5/12	High	28	4479.16	0.07	Regular Air	610.9	161.55	19.99	Joy Smith	Manitoba	Prarie	Corporate	Office Supplies	Storage & Organization	Fellowes Super Stor/Drawer¬ Files	Small Box	2012-05-07
53508	707	11/10/09	High	13	1072.22	0.03	Regular Air	149.64	80.98	7.18	Joy Smith	Manitoba	Prarie	Consumer	Technology	Computer Peripherals	Logitech Cordless Navigator Duo	Small Box	2009-11-12
53508	708	11/10/09	High	25	342.85	0.06	Regular Air	-32.42	13.99	7.51	Joy Smith	Manitoba	Prarie	Consumer	Technology	Office Machines	Sharp EL500L Fraction Calculator	Medium Box	2009-11-12
53508	709	11/10/09	High	4	62.48	0.06	Regular Air	1.06	15.04	1.97	Joy Smith	Manitoba	Prarie	Consumer	Office Supplies	Paper	White GlueTop Scratch Pads	Wrap Bag	2009-11-10
53703	710	6/14/10	Not Specified	14	1966.26	0.06	Regular Air	-34.79	140.85	19.99	Guy Armstrong	Manitoba	Prarie	Corporate	Office Supplies	Storage & Organization	"Fellowes Strictly Business¬ Drawer File, Letter/Legal Size"	Small Box	2010-06-15
54115	711	1/7/12	Low	24	114.17	0.01	Regular Air	-80.05	4.37	5.15	Brian Moss	Manitoba	Prarie	Corporate	Office Supplies	Appliances	"Eureka Sanitaire ¬ Multi-Pro Heavy-Duty Upright, Disposable Bags"	Small Box	2012-01-12
54115	712	1/7/12	Low	39	197.11	0.03	Regular Air	-89.42	4.98	4.95	Brian Moss	Manitoba	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Cardinal Holdit Business Card Pockets	Small Box	2012-01-12
54437	713	12/19/10	High	15	653.871	0.09	Regular Air	-311.05	55.99	5	Logan Haushalter	Manitoba	Prarie	Corporate	Technology	Telephones and Communication	Accessory36	Small Pack	2010-12-19
54501	714	11/29/12	Critical	36	2039.082	0.01	Regular Air	481.7	65.99	4.99	Guy Armstrong	Manitoba	Prarie	Corporate	Technology	Telephones and Communication	T193	Small Box	2012-11-30
54501	715	11/29/12	Critical	16	225.46	0.09	Regular Air	-33.03	13.99	7.51	Guy Armstrong	Manitoba	Prarie	Corporate	Technology	Office Machines	Sharp EL500L Fraction Calculator	Medium Box	2012-12-01
54501	716	11/29/12	Critical	38	783.96	0.05	Regular Air	-1195.29	20.34	35	Guy Armstrong	Manitoba	Prarie	Corporate	Office Supplies	Storage & Organization	Tennsco Commercial Shelving	Large Box	2012-12-01
54753	717	4/18/09	Medium	36	4711.244	0.06	Regular Air	1380.32	155.99	3.9	Christopher Schild	Manitoba	Prarie	Corporate	Technology	Telephones and Communication	T39m	Small Box	2009-04-19
55138	718	9/24/09	High	22	1132.54	0	Regular Air	-628.38	48.91	35	Jim Sink	Manitoba	Prarie	Corporate	Office Supplies	Storage & Organization	Tennsco Industrial Shelving	Large Box	2009-09-25
55271	719	3/11/11	Medium	16	1648.33	0.07	Delivery Truck	-210.14	100.89	42	Carlos Soltero	Manitoba	Prarie	Consumer	Furniture	Chairs & Chairmats	Office Star Flex Back Scooter Chair with Aluminum Finish Frame	Jumbo Drum	2011-03-13
